11-25-2015	git Version:  4ff2ea7
id	name	defn	synonyms	is_a id	is_a name
SOY:0001330	Cleistogamy	A reproductive system involving selfing in closed (cleistogamous) flowers.	closed flower RELATED	SOY:0001412	Soybean Fertility or Sterility Traits
SOY:0001331	Reaction to Helicoverpa zea	Reaction of the plant or plant part to feeding by Helicoverpa zea larvae.	CEW (QTL symbol) RELATED; Corn earworm EXACT	SOY:0001371	Reaction to insect
SOY:0001332	Cotyledon color	The color of the cotyledon.		SOY:0001990	Cotyledon Morphology
SOY:0001333	Reaction to Cowpea Chlorotic Mottle Virus Infection (CCMV)	Reaction of the plant or plant part to infection by Cowpea Chlorotic Mottle Virus.	CCMV EXACT; Cowpea Chlorotic Mottle Bromovirus RELATED; Cowpea chlorotic mottle virus EXACT	SOY:0001405	Reaction to viruses
SOY:0001334	Reaction to Cowpea Mild Mottle Virus Infection (CMMV)	Reaction of the plant or plant part to infection by Cowpea mild mottle Virus.	CMMV EXACT; Cowpea Mild Mottle Carlavirus EXACT; Cowpea mild Mottle Carlavirus EXACT	SOY:0001405	Reaction to viruses
SOY:0001335	Reaction to Heterodera glycines	Reaction of the plant or plant part to Heterodera glycines of unknown race feeding.	SCN EXACT; Soybean cyst nematode EXACT	SOY:0001404	Reaction to nematodes
SOY:0001336	Reaction to Diaporthe phaseolorum infection	Reaction of the plant or plant part to D. phaseolorum infection.	Phomopsis phaseolorum EXACT; Phomopsis pod and stem blight RELATED	SOY:0001575	Reaction to Diaporthe infection
SOY:0001337	Reaction to Xanthomonas phaseoli infection	Reaction of the plant or plant part to infection by X. phaseoli.	Bacterial pustule BROAD	SOY:0001685	Reaction to Xanthomonas infection
SOY:0001338	Reaction to Xanthomonas axonopodis infection	Reaction of the plant or plant part to infection by X. axonopodis.	Bacterial pustule NARROW	SOY:0001685	Reaction to Xanthomonas infection
SOY:0001339	Reaction to Pseudomonas adropogonis infection	Reaction of the plant or plant part to infection by P. adropogonis.	Pseudomonas adropogonis leaf spot NARROW	SOY:0001683	Reaction to Pseudomonas infection
SOY:0001340	Reaction to Pseudomonas savastanoi infection	Reaction of the plant or plant part to infection by Pseudomonas savastanoi.	Bacterial blight BROAD	SOY:0001683	Reaction to Pseudomonas infection
SOY:0001341	Hilum abscission	Separation of the suspensor from the hilum.		SOY:0001408	Soybean Growth and Development Traits
SOY:0001342	Leaf Abscission	Separation of the petiole from the stem at maturity.	leaf drop BROAD	SOY:0001983	Leaflet growth and development traits
SOY:0001343	Chlorosis	Reduction in chlorophyll in a plant or plant part.	pale yellow RELATED; yellowing RELATED	SOY:0001399	Miscellaneous Soybean Morphological Traits
SOY:0001344	Seed cysteine content	The amount of total seed protein that is composed of cysteine.	<new synonym> RELATED; TO:0002673 amino acid content NARROW	SOY:0001757	Amino Acid Composition
SOY:0001345	Seed daidzein content	Daidzein content of a seed.		SOY:0001849	Seed isoflavone content
SOY:0001346	Reaction to microorganisms	Reaction of the plant or plant part to microorganisms.		SOY:0001401	Biotic Stress Resistance
SOY:0001347	Reaction to Peronospora manshurica infection	Reaction of the plant or plant part to Peronospora manshurica infection.	Downy mildew BROAD; leaf spot BROAD; Peronospora sojae EXACT	SOY:0001580	Reaction to Peronospora infection
SOY:0001348	Early Shattering Score	Estimated percent of pods open at harvest.		SOY:0001302	Shattering
SOY:0001349	Reaction to Achrya rantalis	Reaction of the plant or plant part to Achrya rantalis larval feeding.	Garden webworm EXACT	SOY:0001371	Reaction to insect
SOY:0001350	Fasciated Stem	Stem broadened and flattened, with most of pods at stem tip.		SOY:0001665	Main Stem Architecture
SOY:0001351	Flooding Tolerance	Response of plant to inundation by water of all or part of the plant.	submergence tolerance RELATED	SOY:0001406	Abiotic Stress Resistance
SOY:0001352	Flower Color	Color of the flower petals.		SOY:0001985	Flower morphology and anatomy traits
SOY:0001353	Flowering Date	Date that 50% of the plants have begun to flower.	TO:0000366 Reproductive growth time BROAD	SOY:0001639	Flower development traits
SOY:0001354	Leaflet Chlorosis	Reduction in the chlorophyll content of a leaflet.	leaf paling RELATED; leaf yellowing RELATED; leaflet yellowing RELATED	SOY:0001343	Chlorosis
SOY:0001355	Stem Chlorosis	Reduction in the chlorophyll content of the stem.	stem yellowing RELATED; yellow stem RELATED	SOY:0001343	Chlorosis
SOY:0001356	Seed basic glycinin subunit content	The amount of basic protein subunits of the glycinin proteins in seeds.		SOY:0001662	Seed glycinin content
SOY:0001357	Seed acidic glycinin subunit content	The amount of acidic subunits of the glycinins in seed protein.		SOY:0001662	Seed glycinin content
SOY:0001358	Asynapsis	Failure to form synapsis at pachytema.		SOY:0001412	Soybean Fertility or Sterility Traits
SOY:0001359	Desynapsis	Initial formation of loose synapsis during the first synapsis, but fails to maintain synapsis during subsequent stages of meiosis.		SOY:0001412	Soybean Fertility or Sterility Traits
SOY:0001360	S1.11 Dry Seed Stage	Seed has obtained a 12% moisture content and is quiescent.	Dry seed stage PO:0001040 RELATED	SOY:0001283	Seed Developmental Stages
SOY:0001361	Reaction to Fusarium oxysporum f sp tracheiphilum infection	Reaction of the plant or plant part to Fusarium oxysporum f sp tracheiphilum infection.	Fusarium blight NARROW; Fusarium wilt NARROW	SOY:0001643	Reaction to Fusarium oxysporum infection
SOY:0001362	Seed genistein content	Genistein content of a seed.		SOY:0001849	Seed isoflavone content
SOY:0001363	Seed glycitein content	Glycitein content of a seed.		SOY:0001849	Seed isoflavone content
SOY:0001364	Reaction to Cerotoma trifurcata	Reaction of the plant or plant part to Plathypena scabra adult and larval feeding.	Bean leaf beetle EXACT	SOY:0001371	Reaction to insect
SOY:0001365	Plant Height	Plant height from ground to stem tip in centimeters measured at maturity (R8).		SOY:0001399	Miscellaneous Soybean Morphological Traits
SOY:0001366	Height/Lodging	Height in centimeters divided by lodging score.	Ht/Ldge (QTL symbol) RELATED	SOY:0001399	Miscellaneous Soybean Morphological Traits
SOY:0001367	Hilum Color	Color of the soybean seed hilum.		SOY:0001409	Soybean Quality Traits
SOY:0001368	Hypocotyl Color	The color of the hypocotyl.		SOY:0001675	Hypocotyl Morphology
SOY:0001369	Hypocotyl Length	Average length from point of initiation of first secondary root to point of attachment of cotyledons.	Hypcot lgth (QTL symbol) RELATED	SOY:0001675	Hypocotyl Morphology
SOY:0001370	Index of Parasitism	Mean number of females in given subfamily divided by number of females on susceptible germplasm times 100.		SOY:0001411	Miscellaneous Soybean Traits
SOY:0001371	Reaction to insect	Reaction of the plant or plant part to damage by insects.		SOY:0001401	Biotic Stress Resistance
SOY:0001372	Iodine Number	Iodine number. Calculated from fatty acid composition on a crude basis.		SOY:0001410	Soybean Biochemical Traits
SOY:0001373	Iron Efficiency	Iron (Fe) deficiency may occur when certain genotypes are planted on calcareous soil. Symptoms include chlorosis of the interveinal tissues of young leaves, with the veins remaining green.	Fe effic (QTL symbol) RELATED; IDC EXACT; Iron deficiency chlorosis RELATED	SOY:0001812	Inorganic salt sensitivity
SOY:0001374	Reaction to Meloidogyne	Reaction of the plant or plant part to Meloidogyne species feeding.	Root-Knot Nematode NARROW	SOY:0001404	Reaction to nematodes
SOY:0001375	Reaction to Meloidogyne javanica	Reaction of the plant or plant part to Meloidogyne javanica feeding.	Javanese Root-Knot Nematode EXACT; Javanese rootknot nematode EXACT	SOY:0001374	Reaction to Meloidogyne
SOY:0001376	Reaction to Hoplolaimus columbus	Resistance to disease caused by Hoplolaimus columbus feeding.	Columbia lance nematode EXACT; Lance nematode NARROW	SOY:0001585	Reaction to Hoplolaimus
SOY:0001377	Late Shattering Score	Estimated percent of pods open 2 weeks after harvest.		SOY:0001302	Shattering
SOY:0001378	Leaf  Necrosis	Leaf margin necrosis appearing about 3 months after planting.	leaflet necrosis EXACT	SOY:0001983	Leaflet growth and development traits
SOY:0001379	Leaflet Length	Average length in mm of three terminal leaflets from the upper third of plant. The average length of six fully expanded leaflets (Randomly chosen).	leaf length NARROW	SOY:0001637	Leaflet Morphology
SOY:0001380	Leaflet ash content	The ash content of a leaflet.		SOY:0001842	Mineral content
SOY:0001381	Reaction to Phyllophaga implicita	Reaction of the plant or plant part to feeding by P. implicita larvae.	true white grub BROAD; white grub BROAD	SOY:0001567	Reaction to Phyllophaga species
SOY:0001382	Leaf Scorch	Browning of leaves associated with various stresses, including Cl toxicity, herbicides, and infection with fungus Fusarium solani causing Sudden Death Syndrome.		SOY:0001399	Miscellaneous Soybean Morphological Traits
SOY:0001383	Reaction to Phyllophaga rugosa	Reaction of the plant or plant part to P. rugosa larval feeding.	white grub BROAD	SOY:0001567	Reaction to Phyllophaga species
SOY:0001384	Seed tocopherol content	The total tocopherol content of a seed.	vitamin E EXACT	SOY:0001410	Soybean Biochemical Traits
SOY:0001385	Leaflet area	Area in square mm of single leaflet from central leaflets of fully expanded leaves.	leaf area NARROW	SOY:0001637	Leaflet Morphology
SOY:0001386	Leaflet Arrangement	The arrangement of the leaflets on the petiole.		SOY:0001637	Leaflet Morphology
SOY:0001387	Leaflet Color	Color of the leaflet.	leaf color NARROW	SOY:0001637	Leaflet Morphology
SOY:0001388	Leaflet number	The number of leaflets on a mature leaf, usually 3-7.	leaf number NARROW	SOY:0001637	Leaflet Morphology
SOY:0001389	Leaflet shape	The shape of the leaflet.	leaf shape NARROW	SOY:0001637	Leaflet Morphology
SOY:0001390	Reaction to Melanagromyza sojae	Reaction of the plant or plant part to feeding by Melanagromyza sojae larvae.	Beanfly BROAD	SOY:0001371	Reaction to insect
SOY:0001391	Seed linoleic acid content	Linoleic acid as a percent of total oil in a seed.	C18:2 EXACT; LA EXACT; octadecadienoic acid EXACT	SOY:0001668	Seed oil content
SOY:0001392	Seed linolenic acid content	Linolenic acid as a percent of oil extracted from a seed.	ALA EXACT; alpha-linolenic acid RELATED; C18:3 EXACT	SOY:0001668	Seed oil content
SOY:0001393	Lodging	Tendency of plant to lodge, measured at maturity.	Ldge (QTL symbol) RELATED	SOY:0001399	Miscellaneous Soybean Morphological Traits
SOY:0001394	Long Juvenile	Delayed flowering under short-day lighting conditions.		SOY:0001694	Photoperiod sensitivity
SOY:0001395	Seed alpha-tocopherol content	The alpha-tocopherol content of a seed.	Vitamin E RELATED	SOY:0001384	Seed tocopherol content
SOY:0001396	Seed gamma-tocopherol content	The gamma-tocopherol content of a seed.	Vitamin E RELATED	SOY:0001384	Seed tocopherol content
SOY:0001397	cpDNA Diversity	PCR-RFLP analysis of chloroplast DNA used to study diversity and maternal lineage in wild and cultivated soybean.		SOY:0001411	Miscellaneous Soybean Traits
SOY:0001398	Soybean Morphology and Anatomy Traits	Traits that affect soybean anatomy or morphology.		SOY:0000099	Soybean Trait Terms
SOY:0001399	Miscellaneous Soybean Morphological Traits	Miscellaneous traits that affect soybean plant stature or vigor.		SOY:0000099	Soybean Trait Terms
SOY:0001400	Soybean Stress Resistance Traits	Traits that effect soybean resistance to biotic and abiotic stresses.		SOY:0000099	Soybean Trait Terms
SOY:0001401	Biotic Stress Resistance	Resistance of soybean to biological stresses.	bird damage NARROW; fungal damage NARROW; insect damage NARROW; microbial damage NARROW	SOY:0001400	Soybean Stress Resistance Traits
SOY:0001402	Reaction to fungi	The reaction of the plant or plant part to fungal organisms.		SOY:0001346	Reaction to microorganisms
SOY:0001403	Reaction to bacteria	The reaction of the plant or plant part to bacteria.		SOY:0001346	Reaction to microorganisms
SOY:0001404	Reaction to nematodes	Reaction of soybean roots to nematode.		SOY:0001401	Biotic Stress Resistance
SOY:0001405	Reaction to viruses	Reaction of the plant or plant part to viruses.		SOY:0001346	Reaction to microorganisms
SOY:0001406	Abiotic Stress Resistance	Resistance of soybean to non-biological stresses.		SOY:0001400	Soybean Stress Resistance Traits
SOY:0001407	Soybean Yield Traits	Traits effecting directly or indirectly soybean yield in terms of bushels per acre.		SOY:0000099	Soybean Trait Terms
SOY:0001408	Soybean Growth and Development Traits	Traits that effect the growth or development of soybean plants or tissues.		SOY:0000099	Soybean Trait Terms
SOY:0001409	Soybean Quality Traits	Any trait contributing to the improvement or overall improvement of the soybean's economic and or commercial importance.		SOY:0000099	Soybean Trait Terms
SOY:0001410	Soybean Biochemical Traits	The traits associated with either a metabolite profile, chemical composition, enzymatic activity or biological or physiologic process.		SOY:0000099	Soybean Trait Terms
SOY:0001411	Miscellaneous Soybean Traits	Soybean traits, that either cannot be assigned any of top level parent terms or are yet to be assigned a parent.		SOY:0000099	Soybean Trait Terms
SOY:0001412	Soybean Fertility or Sterility Traits	Traits affecting soybean plant fertility or sterility.		SOY:0000099	Soybean Trait Terms
SOY:0001413	Reaction to Ophiomyia phaseoli	Reaction of the plant or plant part to feeding by O. phaseoli larvae.	beanfly BROAD	SOY:0001991	Reaction to Ophiomyia species
SOY:0001414	Seed coat color	Color of the soybean seed coat.		SOY:0001409	Soybean Quality Traits
SOY:0001415	Seed Coat Hardness	Seed coat hardness (permiability) is measured by the percent seed germination in the absence of scarification. (Scarified seed is used as a control).		SOY:0001409	Soybean Quality Traits
SOY:0001416	Seed Coat Luster	Luster of the soybean seed coat.		SOY:0001409	Soybean Quality Traits
SOY:0001417	Seed Shape	General shape of seed.		SOY:0001409	Soybean Quality Traits
SOY:0001418	Seed Quality	Visual quality evaluation considering wrinkling, defective seed coat, greenish or diseased seeds. Scored on a scale from 1 - 5, with 1= Good and 5= Poor.		SOY:0001409	Soybean Quality Traits
SOY:0001419	Seed Set	The number of fertilized ovules in a pod that mature into viable seeds.	seeds per pod EXACT	SOY:0001407	Soybean Yield Traits
SOY:0001420	Reaction to Ascochyta sajaecola infection	Reaction of the plant or plant part to Ascochyta sojaecola infection.	Ascochyta leaf spot EXACT; Phoma leaf spot RELATED	SOY:0001572	Reaction to Ascochyta infection
SOY:0001421	Reaction to Colletotrichum dematium infection	Reaction of the plant or plant part to infection by C. dematium.	Anthracnose BROAD; Soybean anthracnose BROAD	SOY:0001574	Reaction to Colletotrichum infection
SOY:0001422	Reaction to Curvularia lunata infection	Reaction of the plant or plant part to Curvularia lunata infection.	Cotyledon Spot EXACT; Curvularia cotyledon spot NARROW	SOY:0001576	Reaction to Curvularia infection
SOY:0001423	Reaction to Diaporthe sojae Infection	Reaction of the plant or plant part to Diaporthe sojae.	Phomopsis seed decay BROAD; Phomopsis sojae EXACT; Pod and stem blight BROAD	SOY:0001575	Reaction to Diaporthe infection
SOY:0001424	Reaction to Diaporthe phaseolorum var sojae Infection	Reaction of the plant or plant part to Diaporthe phaseolorum var sojae.	Diaporthe pod blight EXACT; Phomopsis phaseoli var sojae EXACT; Phomopsis seed decay RELATED; Pod and stem blight RELATED	SOY:0001336	Reaction to Diaporthe phaseolorum infection
SOY:0001425	Reaction to Pseudomonas savastanoi pv glycinea infection	Reaction of the plant or plant part to infection by Pseudomonas savastanoi pv glycinea.	Bacterial blight EXACT	SOY:0001340	Reaction to Pseudomonas savastanoi infection
SOY:0001426	Reaction to Xanthomonas axonopodis pv glycines infection	Reaction of the plant or plant part to infection by Xanthomonas axonopodis pv glycines.	Bacterial pustule EXACT	SOY:0001338	Reaction to Xanthomonas axonopodis infection
SOY:0001427	Reaction to Pseudomonas syringae pv glycinea infection	Reaction of the plant or plant part to infection by Pseudomonas syringae pv glycinea.	Bacterial Blight NARROW	SOY:0001312	Reaction to Pseudomonas syringae infection
SOY:0001428	Reaction to Xanthomonas campestris pv glycines infection	Reaction of the plant or plant part to infection by Xanthomonas campestris pv glycines.	Bacterial pustule NARROW	SOY:0001686	Reaction to Xanthomonas campestris infection
SOY:0001429	Reaction to Xanthomonas phaseoli var sojensis infection	Reaction of the plant or plant part to infection by Xanthomonas phaseoli var sojensis.	Bacterial pustule NARROW	SOY:0001337	Reaction to Xanthomonas phaseoli infection
SOY:0001430	Reaction to Curtobacterium flaccumfaciens pv flaccumfaciens infection	Reaction of the plant or plant part to infection by Curtobacterium flaccumfaciens pv flaccumfaciens.	Bacterial tan spot NARROW; Bacterial wilt RELATED	SOY:0001682	Reaction to Curtobacterium infection
SOY:0001431	Reaction to Pseudomonas syringae pv tobaci infection	Reaction of the plant or plant part to infection by Pseudomonas syringae pv tobaci.	Wildfire EXACT	SOY:0001312	Reaction to Pseudomonas syringae infection
SOY:0001432	Reaction to Pseudomonas solanacearum infection	Reaction of the plant or plant part to Infection by Pseudomonas solanacearum.	Bacterial wilt NARROW	SOY:0001683	Reaction to Pseudomonas infection
SOY:0001433	Reaction to Ralstonia solanacearum infection	Reaction of the plant or plant part to infection by Ralstonia solanacearum.	Bacterial wilt NARROW	SOY:0001684	Reaction to Ralstonia infection
SOY:0001434	Reaction to Corynebacterium floccumfaciens infection	Reaction of the plant to Corynebacterium floccumfaciens infection.	Corynebacterium wilt RELATED	SOY:0001681	Reaction to Corynebacterium infection
SOY:0001435	Reaction to Bacillus subtilis infection	Reaction of the plant or plant part to Bacillus subtilis infection.	Bacillus seed decay RELATED	SOY:0001680	Reaction to Bacillus infection
SOY:0001436	Reaction to Alternaria tenussima infection	Reaction of the plant or plant part to infection by Alternaria tenussima.	Alternaria leaf spot NARROW; Pod necrosis NARROW	SOY:0001570	Reaction to Alternaria infection
SOY:0001437	Reaction to Colletotrichum truncatum infection	Reaction of the plant or plant part to infection by Colletotrichum truncatum .	Anthracnose NARROW; Pod Blight BROAD; Vermicularia truncata EXACT	SOY:0001574	Reaction to Colletotrichum infection
SOY:0001438	Reaction to Colletotrichum coccodes infection	Reaction of the plant or plant part to infection by Colletotrichum coccodes.	Anthracnose NARROW	SOY:0001574	Reaction to Colletotrichum infection
SOY:0001439	Reaction to Glomerella glycines infection	Reaction of the plant or plant part to Glomerella glycines infection.	Anthracnose NARROW; Colletotrichum destructivum EXACT	SOY:0001706	Reaction to Glomerella infection
SOY:0001440	Reaction to Spodoptera exigua	Reaction of the plant or plant part to Spodoptera exiqua larval feeding.	Beet armyworm EXACT; Laphygma exigua EXACT	SOY:0001697	Reaction to Spodoptera species
SOY:0001441	Reaction to Glomerella cingulata infection	Reaction of the plant or plant part to infection by Glomerella cingulata.	Anthracnose NARROW; Colletotrichum gloeosporiodes EXACT	SOY:0001706	Reaction to Glomerella infection
SOY:0001442	Reaction to Aristastoma comarographioides infection	Resistance to disease caused by Aristastoma camarographioides.	Aristastoma leaf spot EXACT; Aristastoma yellowing EXACT	SOY:0001571	Reaction to Aristastoma infection
SOY:0001443	Reaction to Aristastoma guttulosom infection	Reistance to disease caused by Aristastoma guttulosom infection.	Aristastoma leaf spot NARROW; Aristastoma yellowing NARROW	SOY:0001571	Reaction to Aristastoma infection
SOY:0001444	Reaction to Arkoola nigra infection	Reaction of the plant or plant part to infection by Arkoola nigra.	Black leaf blight EXACT	SOY:0001402	Reaction to fungi
SOY:0001445	Reaction to Mycosphaerella uspenskajae infection	Reaction of the plant or plant part to Mycosphaerella uspenkajae infection.	 Septoria glycine EXACT; Brown spot NARROW; Septoria leaf spot NARROW	SOY:0001578	Reaction to Mycosphaerella infection
SOY:0001446	Reaction to Mycosphaerella phaseolorum infection	Reaction of the plant or plant part to Mycosphaerella phaseolorum infection.	Brown spot NARROW	SOY:0001578	Reaction to Mycosphaerella infection
SOY:0001447	Reaction to Botrytis cinerae infection	Reaction of the plant or plant part to infection by Botrytis cinerae.	Botryotinia fuckeliana EXACT; Botrytis stem rot NARROW	SOY:0001402	Reaction to fungi
SOY:0001448	Reaction to Cercospora kikuchii infection	Reaction of the plant or plant part to Cercospora kikuchii infection.	Cercospora blight NARROW; Cercospora leaf spot NARROW; Lavender spot RELATED; Purple blotch RELATED; Purple seed stain RELATED; Purple spot NARROW; Purple stain NARROW	SOY:0001573	Reaction to Cercospora infection
SOY:0001449	Reaction to Ascochyta sojae infection	Reaction of the plant or plant part to Ascochyta sojae infection.	Aschochyta leaf spot NARROW	SOY:0001572	Reaction to Ascochyta infection
SOY:0001450	Reaction to Ascochyta phaseolorum infection	Reaction of the plant or plant part to Ascochyta phaseolorum infection.	Ascochyta leaf spot RELATED; Phoma exigua EXACT	SOY:0001572	Reaction to Ascochyta infection
SOY:0001451	Reaction to Curvularia lunata var aeria infection	Reaction of the plant or plant part to Curvularia lunata var aeria infection.	Cotyledon Spot NARROW; Curvularia cotyledon spot RELATED	SOY:0001576	Reaction to Curvularia infection
SOY:0001452	Reaction to Peronospora sojae infection	Reaction of the plant or plant part to Peronopora sojae infection.	Downy mildew NARROW; leaf spot BROAD; Peronospora manshurica EXACT	SOY:0001580	Reaction to Peronospora infection
SOY:0001453	Reaction to Drechslera glycines infection	Reaction of the plant or plant part to infection by Drechslera glycines.	Drechslera blight EXACT	SOY:0001402	Reaction to fungi
SOY:0001454	Reaction to Fusarium oxysporum f sp vasinfectum infection	Reaction of the plant or plant part to Fusarium oxysporum f sp vasinfectum infection.	Fusarium blight NARROW; Fusarium wilt NARROW	SOY:0001643	Reaction to Fusarium oxysporum infection
SOY:0001455	Reaction to Fusarium pallidoroseum infection	Resistance to disease caused by Fusarium pallidoroseum infection.	Pod and collor rot EXACT	SOY:0001577	Reaction to Fusarium infection
SOY:0001456	Reaction to Fusarium solani infection	Reaction of the plant or plant part to infection by Fusarium solani.	Fusarium root rot RELATED; Preemergence damping-off NARROW; Root rot NARROW	SOY:0001577	Reaction to Fusarium infection
SOY:0001457	Reaction to Diaporthe longicolla Infection	Reaction of the plant or plant part to Diaporthe longicolla infection.	Phomopsis longicolla EXACT; Phomopsis seed decay EXACT; Seed decay NARROW	SOY:0001575	Reaction to Diaporthe infection
SOY:0001458	Reaction to Diaporthe phaseolorum var caulivora Infection	Reaction of the plant or plant part to Diaporthe phaseolorum var caulivora infection.	Northern stem canker RELATED; Phomopsis phaseoli EXACT; Phomopsis phaseolorum var caulivora EXACT; Stem canker NARROW	SOY:0001336	Reaction to Diaporthe phaseolorum infection
SOY:0001459	Reaction to Diaporthe phaseolorum var meridionalis Infection	Reaction of the plant or plant part to Diaporthe phaseolorum var meridionalis infection.	Phomopsis paseolorum var meridionalis EXACT; Southern stem canker RELATED; Stem canker NARROW	SOY:0001336	Reaction to Diaporthe phaseolorum infection
SOY:0001460	Reaction to Fusarium solani f sp glycines infection	Reaction of the plant or plant part to Fusarium solani f sp glycines infection.	SDS EXACT; Sudden Death Syndrome RELATED	SOY:0001456	Reaction to Fusarium solani infection
SOY:0001461	Reaction to Phytophthora megasperma f sp glycinea infection	Reaction of the plant or plant part to Phytophthora megasperma f sp glycinea infection.	Phytophthora root and stem rot RELATED; Phytophthora rot RELATED; Phytophthora stem rot RELATED; Rps (QTL symbol) RELATED	SOY:0001582	Reaction to Phytophthora infection
SOY:0001462	Reaction to Pythium aphanidermatum infection	Reaction of the plant or plant part to Pythium aphanidermatum infection.	Pythium damping-off NARROW; Pythium root rot NARROW; Root rot BROAD	SOY:0001584	Reaction to Pythium  infection
SOY:0001463	Reaction to Pythium debaryanum infection	Reaction of the plant or plant part to Pythium debaryanum infection.	Globisporangium debaryanum EXACT; Pythium damping-off RELATED; Pythium root rot NARROW; Root rot RELATED	SOY:0001584	Reaction to Pythium  infection
SOY:0001464	Reaction to Pythium irregulare infection	Reaction of the plant or plant part to Pythium irregulare infection.	Globioporangium irregulare EXACT; Pythium damping-off RELATED; Pythium root rot NARROW; Root rot RELATED	SOY:0001584	Reaction to Pythium  infection
SOY:0001465	Reaction to Pythium ultimum infection	Reaction of the plant or plant part to Pythium ultimum infection.	Globiosporangium ultimum EXACT; Pythium damping-off RELATED; Pythium root rot NARROW; Root rot RELATED	SOY:0001584	Reaction to Pythium  infection
SOY:0001466	Reaction to Choanephora infundibulifera infection	Reaction of the plant or plant part to infection by Choanephora infundibulifera.	Blakeslea leaf blight RELATED; Choanephora leaf blight EXACT; Choanephora wet rot RELATED	SOY:0001402	Reaction to fungi
SOY:0001467	Reaction to Leptosphaerulina trifolii infection	Reaction of the plant or plant part to Leptophaerulina trifolii infection.	Leptoshaerulina leaf spot EXACT	SOY:0001402	Reaction to fungi
SOY:0001468	Reaction to Pleosphaerulina sojicola infection	Reaction of the plant or plant part to Pleosphaerulina sojicola infection.	Phyllosticta leaf spot EXACT; Phyllosticta sojicola EXACT; Phylosticta glycinea EXACT; Phylosticta glycineum EXACT; Phylosticta leaf blight EXACT; Phylosticta sojaecola EXACT	SOY:0001402	Reaction to fungi
SOY:0001469	Reaction to Dactuliochaeta glycines infection	Reaction of the plant or plant part to infection by Dactuliochaeta glycines.	Dactuliophora glycines EXACT; Pyrenochaeta glycines EXACT; Red leaf blotch EXACT	SOY:0001402	Reaction to fungi
SOY:0001470	Reaction to Thanatephorus cucumeris infection	Reaction of the plant or plant part by Thanatephorus cucumeris infection.	Rhizoctonia aerial blight RELATED; Rhizoctonia damping-off BROAD; Rhizoctonia foliage blight RELATED; Rhizoctonia foliar blight EXACT; Rhizoctonia hypotcoyl rot BROAD; Rhizoctonia leaf blight RELATED; Rhizoctonia preemergence blight BROAD; Rhizoctonia root decay RELATED; Rhizoctonia root rot RELATED; Rhizoctonia solani. EXACT; Rhizoctonia web blight RELATED	SOY:0001402	Reaction to fungi
SOY:0001471	Reaction to Phakopsora meibomiae infection	Reaction of the plant or plant part to Phakopsora meibomiae infection.	Malupa vignae EXACT; Soybean rust EXACT	SOY:0001581	Reaction to Phakopsora infection
SOY:0001472	Reaction to Phakopsora pachyrhizi infection	Reaction of the plant or plant part to Phakopsora pachyrhizi infection.	Asian Soybean Rust NARROW; Malupa sojae EXACT; Soybean Rust NARROW	SOY:0001581	Reaction to Phakopsora infection
SOY:0001473	Reaction to Sphaceloma glycines infection	Reaction of the plant or plant part to Sphaceloma glycines infection.	KoKuto-byo RELATED; Scab EXACT; Sphaceloma scab NARROW	SOY:0001402	Reaction to fungi
SOY:0001474	Reaction to Pleospora tarda infection	Reaction of the plant or plant part to Pleospora tarda infection.	Stemphylium botryosum EXACT; Stemphylium leaf blight NARROW	SOY:0001583	Reaction to Pleospora infection
SOY:0001475	Reaction to Pleospora herbarum infection	Reaction of the plant or plant part by Pleospora herbarum infection.	Stemphylium herbarum EXACT; Stemphylium leaf blight NARROW	SOY:0001583	Reaction to Pleospora infection
SOY:0001476	Reaction to Pleospora allii infection	Reaction of the plant or plant part by Pleospora allii infection.	Stemphylium leaf blight NARROW; Stemphylium vesicaium EXACT	SOY:0001583	Reaction to Pleospora infection
SOY:0001477	Reaction to Corynespora cassiicola infection	Reaction of the plant or plant part to infection by Corynepora cassicola.	Target spot EXACT	SOY:0001402	Reaction to fungi
SOY:0001478	Reaction to Macrophomina phaseolina infection	Reaction of the plant or plant part to Macrophomina phaseolina infection.	Charcoal rot EXACT; Dry-weather wilt RELATED; Summer wilt RELATED	SOY:0001402	Reaction to fungi
SOY:0001479	Reaction to Sclerotinia sclerotiorum infection	Reaction of the plant or plant part to Sclerotinia sclerotiorum infection.	Sclerotinia stem rot EXACT	SOY:0001687	Reaction to Sclerotinia  infection
SOY:0001480	Reaction to Athelia rolfsii infection	Reaction of the plant or plant part to infection by Athelia rolfsii.	Sclerotium blight EXACT; Southern Blight EXACT	SOY:0001402	Reaction to fungi
SOY:0001481	Reaction to Thielaviopsis basicola infection	Reaction of the plant or plant part to Thielaviopsis basicola infection.	Black hull (peanut) EXACT; Black root rot (beans) RELATED; Chalaria elegans EXACT; Thielaviopsis root rot EXACT; Torula basicola EXACT; Trichocladium basicola EXACT	SOY:0001402	Reaction to fungi
SOY:0001482	Reaction to Gliochadium roseum infection	Reaction of the plant or plant part to infection by Gliocladium roseum.	Nectria ochroleuca NARROW; Verticillium stem rot RELATED	SOY:0001402	Reaction to fungi
SOY:0001483	Reaction to Mycoleptodiscus terrestris infection	Reaction of the plant or plant part to Mycoleptodiscus terrestris infection.	Crown and root rot NARROW	SOY:0001402	Reaction to fungi
